map,mode,comm,seed,aux_on,steps,test_win_rate,mine_I_M_obs,mine_I_M_enemy,infonce_I_M_enemy,hoyer_sparsity,activation_sparsity,gate_open_rate,abl_zero_winrate_drop,abl_shuffle_winrate_drop,robust_noise_0.1_retained,robust_noise_0.5_retained,robust_noise_1.0_retained,robust_drop_0.1_retained,robust_drop_0.3_retained,robust_drop_0.5_retained,robust_quant_4bit_retained,robust_quant_2bit_retained,robust_quant_1bit_retained
10gen_protoss,standard,fc,1,1.0,1250000,0.328125,4.090993285179138,0.4897811231017113,0.4943534775022764,0.22110605239868164,0.0008490524487569928,0.9995040893554688,0.140625,0.171875,0.8095238095238095,0.3333333333333333,0.23809523809523808,0.9523809523809523,0.5714285714285714,0.47619047619047616,1.0,0.6190476190476191,0.23809523809523808
