map,mode,comm,seed,aux_on,steps,test_win_rate,mine_I_M_obs,mine_I_M_enemy,infonce_I_M_enemy,hoyer_sparsity,activation_sparsity,gate_open_rate,abl_zero_winrate_drop,abl_shuffle_winrate_drop,robust_noise_0.1_retained,robust_noise_0.5_retained,robust_noise_1.0_retained,robust_drop_0.1_retained,robust_drop_0.3_retained,robust_drop_0.5_retained,robust_quant_4bit_retained,robust_quant_2bit_retained,robust_quant_1bit_retained
10gen_protoss,standard,attn,2,1.0,1250000,0.21875,4.2193026661872866,0.4355219858884811,0.433553316140582,0.224046990275383,0.001331282895989716,0.9952899813652039,0.03125,0.046875,1.3571428571428572,0.8571428571428571,0.42857142857142855,1.0,1.0714285714285714,0.9285714285714286,1.4285714285714286,1.0714285714285714,1.0
