map,mode,comm,seed,aux_on,steps,test_win_rate,mine_I_M_obs,mine_I_M_enemy,infonce_I_M_enemy,hoyer_sparsity,activation_sparsity,gate_open_rate,abl_zero_winrate_drop,abl_shuffle_winrate_drop,robust_noise_0.1_retained,robust_noise_0.5_retained,robust_noise_1.0_retained,robust_drop_0.1_retained,robust_drop_0.3_retained,robust_drop_0.5_retained,robust_quant_4bit_retained,robust_quant_2bit_retained,robust_quant_1bit_retained
10gen_protoss,standard,attn,1,1.0,1250000,0.203125,4.016020267009735,0.44473602205514906,0.4485508508924741,0.22702595591545105,0.0013843935448676348,0.9819180965423584,-0.015625,0.109375,0.8461538461538461,1.1538461538461537,0.6923076923076923,1.3846153846153846,1.3846153846153846,0.9230769230769231,1.0,1.0,0.7692307692307693
