map,mode,comm,seed,aux_on,steps,test_win_rate,mine_I_M_obs,mine_I_M_enemy,infonce_I_M_enemy,hoyer_sparsity,activation_sparsity,gate_open_rate,abl_zero_winrate_drop,abl_shuffle_winrate_drop,robust_noise_0.1_retained,robust_noise_0.5_retained,robust_noise_1.0_retained,robust_drop_0.1_retained,robust_drop_0.3_retained,robust_drop_0.5_retained,robust_quant_4bit_retained,robust_quant_2bit_retained,robust_quant_1bit_retained
10gen_protoss,epo,gnn,1,1.0,1250000,0.171875,3.6010492992401124,0.4731209167838097,0.47216175749342626,0.2273116558790207,0.0011359516065567732,1.0,0.171875,0.109375,0.8181818181818182,0.7272727272727273,0.5454545454545454,0.45454545454545453,0.7272727272727273,0.5454545454545454,0.5454545454545454,0.7272727272727273,0.7272727272727273
