map,mode,comm,seed,aux_on,steps,test_win_rate,mine_I_M_obs,mine_I_M_enemy,infonce_I_M_enemy,hoyer_sparsity,activation_sparsity,gate_open_rate,abl_zero_winrate_drop,abl_shuffle_winrate_drop,robust_noise_0.1_retained,robust_noise_0.5_retained,robust_noise_1.0_retained,robust_drop_0.1_retained,robust_drop_0.3_retained,robust_drop_0.5_retained,robust_quant_4bit_retained,robust_quant_2bit_retained,robust_quant_1bit_retained
10gen_protoss,epo,attn,2,1.0,1250000,0.109375,3.8699065470695495,0.47730352759361266,0.47869289114515967,0.22543098032474518,0.001437642495147884,0.9990062713623047,0.0,0.03125,1.7142857142857142,1.5714285714285714,1.7142857142857142,0.8571428571428571,1.2857142857142858,1.0,0.8571428571428571,1.7142857142857142,0.0
