map,mode,comm,seed,aux_on,steps,test_win_rate,mine_I_M_obs,mine_I_M_enemy,infonce_I_M_enemy,hoyer_sparsity,activation_sparsity,gate_open_rate,abl_zero_winrate_drop,abl_shuffle_winrate_drop,robust_noise_0.1_retained,robust_noise_0.5_retained,robust_noise_1.0_retained,robust_drop_0.1_retained,robust_drop_0.3_retained,robust_drop_0.5_retained,robust_quant_4bit_retained,robust_quant_2bit_retained,robust_quant_1bit_retained
10gen_protoss,standard,fc,2,1.0,1250000,0.34375,3.8933814549446106,0.4757763147354126,0.47481464102308935,0.21899724006652832,0.0009956111898645759,0.9994220733642578,0.25,0.203125,0.5909090909090909,0.45454545454545453,0.09090909090909091,0.9545454545454546,0.3181818181818182,0.5454545454545454,0.45454545454545453,0.7272727272727273,0.22727272727272727
