map,mode,comm,seed,aux_on,steps,test_win_rate,mine_I_M_obs,mine_I_M_enemy,infonce_I_M_enemy,hoyer_sparsity,activation_sparsity,gate_open_rate,abl_zero_winrate_drop,abl_shuffle_winrate_drop,robust_noise_0.1_retained,robust_noise_0.5_retained,robust_noise_1.0_retained,robust_drop_0.1_retained,robust_drop_0.3_retained,robust_drop_0.5_retained,robust_quant_4bit_retained,robust_quant_2bit_retained,robust_quant_1bit_retained
10gen_protoss,epo,fc,2,1.0,1250000,0.140625,3.8015831446647645,0.4948292851448059,0.4913867540601987,0.21139799058437347,0.0005997335538268089,0.9999447464942932,0.046875,0.046875,1.3333333333333333,1.2222222222222223,0.5555555555555556,0.7777777777777778,1.1111111111111112,0.8888888888888888,0.6666666666666666,1.1111111111111112,0.4444444444444444
