map,mode,comm,seed,aux_on,steps,test_win_rate,mine_I_M_obs,mine_I_M_enemy,infonce_I_M_enemy,hoyer_sparsity,activation_sparsity,gate_open_rate,abl_zero_winrate_drop,abl_shuffle_winrate_drop,robust_noise_0.1_retained,robust_noise_0.5_retained,robust_noise_1.0_retained,robust_drop_0.1_retained,robust_drop_0.3_retained,robust_drop_0.5_retained,robust_quant_4bit_retained,robust_quant_2bit_retained,robust_quant_1bit_retained
10gen_protoss,standard,gnn,1,1.0,1250000,0.234375,3.9258173274993897,0.48030522525310515,0.4892447014097471,0.219546377658844,0.0007441024063155055,0.9997791647911072,0.046875,0.109375,1.2,0.8,0.6666666666666666,0.7333333333333333,1.0,0.6,0.6666666666666666,0.6,1.2666666666666666
