map,mode,comm,seed,aux_on,steps,test_win_rate,mine_I_M_obs,mine_I_M_enemy,infonce_I_M_enemy,hoyer_sparsity,activation_sparsity,gate_open_rate,abl_zero_winrate_drop,abl_shuffle_winrate_drop,robust_noise_0.1_retained,robust_noise_0.5_retained,robust_noise_1.0_retained,robust_drop_0.1_retained,robust_drop_0.3_retained,robust_drop_0.5_retained,robust_quant_4bit_retained,robust_quant_2bit_retained,robust_quant_1bit_retained
10gen_protoss,standard,gnn,0,1.0,1250000,0.109375,4.033814625740051,0.500494741499424,0.4965424461607236,0.21746689081192017,0.0007565789273940027,1.0,0.046875,0.0,1.1428571428571428,1.4285714285714286,1.4285714285714286,1.5714285714285714,1.1428571428571428,1.0,1.0,1.4285714285714286,1.5714285714285714
