map,mode,comm,seed,aux_on,steps,test_win_rate,mine_I_M_obs,mine_I_M_enemy,infonce_I_M_enemy,hoyer_sparsity,activation_sparsity,gate_open_rate,abl_zero_winrate_drop,abl_shuffle_winrate_drop,robust_noise_0.1_retained,robust_noise_0.5_retained,robust_noise_1.0_retained,robust_drop_0.1_retained,robust_drop_0.3_retained,robust_drop_0.5_retained,robust_quant_4bit_retained,robust_quant_2bit_retained,robust_quant_1bit_retained
10gen_protoss,epo,attn,0,1.0,1250000,0.09375,3.825589802265167,0.47912289798259733,0.4850226135496396,0.2314717322587967,0.0016366374911740422,0.9997682571411133,0.03125,-0.09375,2.1666666666666665,2.3333333333333335,1.3333333333333333,1.8333333333333333,1.5,1.0,0.8333333333333334,2.3333333333333335,2.0
